veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,_OBSTAT_
0.98,0.971937029,0,0,0,HBACK,3,F,A,5,01101    0    0    0
2.01,0.027378508,0,0,0,STNWG,3,M,F,5,01101    0    0    0
0.88,0.971937029,0,0,0,STNWG,4,F,C,3,01101    0    0    0
1.17,0.971937029,0,0,0,SEDAN,4,F,A,4,01101    0    0    0
0.53,0.082135524,0,0,0,SEDAN,4,M,C,5,01101    0    0    0
1.69,0.684462697,0,0,0,HBACK,1,F,C,4,01101    0    0    0
0.6,0.971937029,0,0,0,PANVN,4,F,C,5,01101    0    0    0
0.87,0.295687885,0,0,0,HBACK,3,M,A,2,01101    0    0    0
1.36,0.73100616,0,0,0,HBACK,2,F,C,5,01101    0    0    0
2.05,0.002737851,0,0,0,SEDAN,1,M,D,2,01101    0    0    0
1.46,0.971937029,0,0,0,UTE,3,M,A,4,01101    0    0    0
1.04,0.971937029,0,0,0,HBACK,4,M,A,3,01101    0    0    0
0.93,0.585900068,0,0,0,STNWG,3,F,C,4,01101    0    0    0
2.37,0.027378508,0,0,0,STNWG,2,F,C,2,01101    0    0    0
1.85,0.97467488,0,0,0,SEDAN,2,M,C,4,01101    0    0    0
0.76,0.049281314,0,0,0,HBACK,3,F,B,4,01101    0    0    0
1.04,0.971937029,1,1,274.0499992,HBACK,4,F,A,3,01101    0    0    0
0.8,0.919917865,0,0,0,TRUCK,3,M,B,5,01101    0    0    0
1.6835,0.147843943,1,1,473.1299963,HBACK,1,F,C,2,01101    0    0    0
1.32,0.971937029,0,0,0,HBACK,2,F,D,4,01101    0    0    0
0.38,0.741957563,0,0,0,SEDAN,4,F,C,3,01101    0    0    0
1.32,0.971937029,0,0,0,HBACK,2,F,A,4,01101    0    0    0
1.57,0.550308008,0,0,0,SEDAN,3,F,A,4,01101    0    0    0
1.64,0.027378508,0,0,0,TRUCK,3,M,E,3,01101    0    0    0
4.79,0.257357974,0,0,0,STNWG,1,M,F,2,01101    0    0    0
3.04,0.027378508,0,0,0,MIBUS,3,F,B,2,01101    0    0    0
2.15,0.971937029,0,0,0,UTE,3,M,F,2,01101    0    0    0
1.91,0.295687885,0,0,0,STNWG,2,F,A,3,01101    0    0    0
1.76,0.741957563,0,0,0,SEDAN,2,F,A,4,01101    0    0    0
2.76,0.971937029,0,0,0,STNWG,3,F,F,3,01101    0    0    0
3.21,0.027378508,0,0,0,SEDAN,1,F,D,2,01101    0    0    0
3.31,0.772073922,0,0,0,HBACK,1,F,D,4,01101    0    0    0
2.299,0.402464066,0,0,0,SEDAN,1,M,F,1,01101    0    0    0
1.38,0.027378508,0,0,0,HBACK,2,M,C,5,01101    0    0    0
1.03,0.971937029,0,0,0,STNWG,4,M,B,4,01101    0    0    0
2.72,0.971937029,0,0,0,STNWG,3,F,C,3,01101    0    0    0
1.93,0.673511294,0,0,0,STNWG,4,M,C,2,01101    0    0    0
1.46,0.684462697,0,0,0,HBACK,1,F,C,2,01101    0    0    0
5.24,0.303901437,0,0,0,SEDAN,2,F,A,5,01101    0    0    0
1.25,0.295687885,0,0,0,SEDAN,3,F,C,5,01101    0    0    0
0.71,0.295687885,0,0,0,SEDAN,4,M,F,5,01101    0    0    0
1.6,0.741957563,0,0,0,HDTOP,3,F,A,2,01101    0    0    0
0.7,0.596851472,0,0,0,HBACK,4,M,C,3,01101    0    0    0
1.37,0.596851472,0,0,0,HBACK,1,F,C,1,01101    0    0    0
0.65,0.303901437,0,0,0,SEDAN,4,F,C,4,01101    0    0    0
1.1,0.684462697,0,0,0,STNWG,4,M,F,1,01101    0    0    0
0.44,0.303901437,0,0,0,SEDAN,4,F,C,4,01101    0    0    0
1.76,0.741957563,0,0,0,SEDAN,2,F,C,3,01101    0    0    0
2.31,0.295687885,0,0,0,SEDAN,1,M,A,5,01101    0    0    0
1.93,0.741957563,0,0,0,SEDAN,2,M,A,5,01101    0    0    0
1.66,0.013689254,0,0,0,STNWG,4,M,C,3,01101    0    0    0
0.5,0.596851472,0,0,0,HBACK,4,F,A,3,01101    0    0    0
1.71,0.769336071,0,0,0,HBACK,2,F,C,1,01101    0    0    0
3.45,0.284736482,0,0,0,TRUCK,2,M,A,3,01101    0    0    0
3.6,0.599589322,0,0,0,STNWG,2,F,C,3,01101    0    0    0
2.96,0.599589322,0,0,0,STNWG,3,M,A,1,01101    0    0    0
2.67,0.292950034,0,0,0,SEDAN,2,M,B,2,01101    0    0    0
1.13,0.402464066,0,0,0,HBACK,2,F,C,4,01101    0    0    0
1.37,0.684462697,0,0,0,HBACK,2,F,C,4,01101    0    0    0
4.74,0.596851472,0,0,0,TRUCK,1,M,D,5,01101    0    0    0
0.62,0.314852841,0,0,0,SEDAN,4,F,E,2,01101    0    0    0
0.77,0.525667351,0,0,0,SEDAN,4,F,B,1,01101    0    0    0
1.399,0.402464066,0,0,0,HBACK,1,F,D,3,01101    0    0    0
1.95,0.596851472,1,1,1219.279999,HBACK,1,M,A,5,01101    0    0    0
1.16,0.082135524,0,0,0,HBACK,3,F,C,2,01101    0    0    0
0.77,0.594113621,0,0,0,HBACK,4,F,C,3,01101    0    0    0
1.74,0.741957563,0,0,0,SEDAN,2,M,A,3,01101    0    0    0
3.1,0.950034223,0,0,0,STNWG,3,M,A,3,01101    0    0    0
1.05,0.019164956,0,0,0,HBACK,2,F,D,6,01101    0    0    0
1.21,0.402464066,0,0,0,SEDAN,3,F,B,2,01101    0    0    0
4.15,0.517453799,0,0,0,STNWG,2,M,D,2,01101    0    0    0
1.44,0.301163587,0,0,0,HBACK,2,F,F,2,01101    0    0    0
1.43,0.224503765,0,0,0,MCARA,4,F,C,5,01101    0    0    0
1.76,0.372347707,0,0,0,HDTOP,3,F,A,2,01101    0    0    0
1.9,0.952772074,0,0,0,STNWG,3,F,C,6,01101    0    0    0
0.43,0.999315537,0,0,0,SEDAN,4,M,C,6,01101    0    0    0
2.15,0.257357974,1,1,345,HBACK,3,M,C,2,01101    0    0    0
3.05,0.257357974,1,1,200,STNWG,2,F,C,3,01101    0    0    0
2.33,0.265571526,0,0,0,UTE,3,F,D,2,01101    0    0    0
1.37,0.585900068,0,0,0,HBACK,1,F,C,4,01101    0    0    0
1.81,0.303901437,0,0,0,SEDAN,2,F,E,4,01101    0    0    0
1.49,0.6954141,1,1,390,HBACK,1,F,D,3,01101    0    0    0
1.5,0.741957563,0,0,0,HDTOP,4,M,C,3,01101    0    0    0
2.03,0.616016427,0,0,0,UTE,4,F,C,2,01101    0    0    0
2.98,0.583162218,1,1,200,STNWG,3,F,C,2,01101    0    0    0
0.85,0.301163587,0,0,0,HBACK,3,F,B,1,01101    0    0    0
1.8,0.741957563,0,0,0,SEDAN,2,F,A,4,01101    0    0    0
1.02,0.698151951,0,0,0,STNWG,4,F,D,1,01101    0    0    0
0.29,0.303901437,0,0,0,SEDAN,4,F,A,2,01101    0    0    0
4.05,0.314852841,0,0,0,STNWG,2,M,A,3,01101    0    0    0
1.8,0.681724846,0,0,0,SEDAN,2,F,C,4,01101    0    0    0
2.65,0.303901437,0,0,0,HDTOP,3,F,F,1,01101    0    0    0
0.98,0.684462697,1,1,200,SEDAN,3,F,B,5,01101    0    0    0
1.74,0.684462697,0,0,0,HBACK,2,F,C,2,01101    0    0    0
2.05,0.777549624,1,1,3888.109993,TRUCK,3,F,D,2,01101    0    0    0
5.199,0.084873374,0,0,0,STNWG,1,M,D,3,01101    0    0    0
3.84,0.301163587,0,0,0,RDSTR,1,M,A,4,01101    0    0    0
1.78,0.468172485,1,1,16590.90991,HBACK,2,M,B,1,01101    0    0    0
0.86,0.303901437,0,0,0,SEDAN,3,F,C,4,01101    0    0    0
2.03,0.684462697,0,0,0,UTE,4,M,F,1,01101    0    0    0
0.71,0.364134155,0,0,0,SEDAN,4,F,A,2,01101    0    0    0
2,0.010951403,0,0,0,STNWG,3,F,E,3,01101    0    0    0
0.59,0.681724846,0,0,0,HBACK,4,M,A,4,01101    0    0    0
1.3,0.684462697,0,0,0,HBACK,1,F,C,4,01101    0    0    0
1.29,0.399726215,0,0,0,SEDAN,3,F,B,3,01101    0    0    0
2.91,0.596851472,0,0,0,STNWG,1,F,C,1,01101    0    0    0
1.749,0.594113621,0,0,0,HBACK,1,M,C,4,01101    0    0    0
1.26,0.780287474,0,0,0,HBACK,2,F,C,2,01101    0    0    0
1.44,0.292950034,0,0,0,SEDAN,2,F,C,5,01101    0    0    0
0.35,0.317590691,0,0,0,SEDAN,4,M,B,3,01101    0    0    0
1.37,0.292950034,0,0,0,HBACK,1,M,A,5,01101    0    0    0
4.31,0.457221082,0,0,0,STNWG,2,M,A,2,01101    0    0    0
1.74,0.684462697,0,0,0,HBACK,2,F,C,2,01101    0    0    0
2.59,0.049281314,0,0,0,TRUCK,3,F,E,4,01101    0    0    0
2.3,0.046543463,0,0,0,HDTOP,3,M,C,2,01101    0    0    0
1.6,0.301163587,0,0,0,UTE,3,M,A,5,01101    0    0    0
1.74,0.314852841,0,0,0,HBACK,2,F,F,3,01101    0    0    0
0.95,0.684462697,0,0,0,SEDAN,4,M,C,2,01101    0    0    0
4.11,0.706365503,0,0,0,STNWG,2,M,C,3,01101    0    0    0
1.25,0.049281314,0,0,0,STNWG,4,F,F,4,01101    0    0    0
1.15,0.594113621,0,0,0,SEDAN,3,F,C,3,01101    0    0    0
1.73,0.594113621,0,0,0,SEDAN,2,F,A,3,01101    0    0    0
2.33,0.684462697,0,0,0,UTE,3,F,E,2,01101    0    0    0
1.15,0.599589322,0,0,0,HBACK,4,F,B,4,01101    0    0    0
1.46,0.999315537,0,0,0,SEDAN,2,F,D,3,01101    0    0    0
1.92,0.599589322,0,0,0,UTE,1,M,C,2,01101    0    0    0
1.7643,0.484599589,0,0,0,HBACK,1,M,C,1,01101    0    0    0
1.91,0.969199179,0,0,0,STNWG,4,F,B,2,01101    0    0    0
1.01,0.599589322,0,0,0,HBACK,2,F,F,6,01101    0    0    0
1.399,0.386036961,0,0,0,HBACK,1,M,A,5,01101    0    0    0
0.84,0.238193019,0,0,0,HBACK,3,F,A,3,01101    0    0    0
1.46,0.999315537,0,0,0,SEDAN,2,F,D,4,01101    0    0    0
0.43,0.599589322,0,0,0,SEDAN,4,M,B,3,01101    0    0    0
2.21,0.405201917,0,0,0,UTE,3,M,C,3,01101    0    0    0
1.22,0.999315537,0,0,0,HBACK,3,M,C,2,01101    0    0    0
1.7643,0.484599589,0,0,0,HBACK,1,F,A,1,01101    0    0    0
2.11,0.681724846,0,0,0,HDTOP,4,M,D,2,01101    0    0    0
1.84,0.681724846,0,0,0,HBACK,2,F,A,6,01101    0    0    0
2.2,0.599589322,0,0,0,HDTOP,3,M,B,3,01101    0    0    0
1.53,0.317590691,0,0,0,STNWG,4,M,C,3,01101    0    0    0
1.39,0.599589322,0,0,0,SEDAN,3,F,A,5,01101    0    0    0
2.34,0.317590691,0,0,0,SEDAN,2,F,E,3,01101    0    0    0
1.55,0.599589322,0,0,0,COUPE,4,M,C,3,01101    0    0    0
1.19,0.599589322,0,0,0,SEDAN,3,M,B,2,01101    0    0    0
1.71,0.38329911,0,0,0,SEDAN,2,F,B,5,01101    0    0    0
1.06,0.388774812,0,0,0,SEDAN,3,M,B,3,01101    0    0    0
1.08,0.599589322,1,1,3059.179993,SEDAN,3,F,A,3,01101    0    0    0
2.04,0.317590691,0,0,0,SEDAN,1,F,C,2,01101    0    0    0
0.22,0.301163587,0,0,0,UTE,4,M,A,2,01101    0    0    0
0.8,0.301163587,0,0,0,UTE,4,F,A,2,01101    0    0    0
1.5,0.531143053,0,0,0,HBACK,1,F,C,5,01101    0    0    0
1.71,0.599589322,1,1,4675.769989,SEDAN,1,M,C,1,01101    0    0    0
3.144,0.599589322,0,0,0,STNWG,1,F,C,2,01101    0    0    0
1.98,0.599589322,0,0,0,HBACK,2,F,C,2,01101    0    0    0
1.46,0.599589322,0,0,0,SEDAN,3,M,C,3,01101    0    0    0
0.52,0.698151951,0,0,0,HBACK,4,F,A,1,01101    0    0    0
5.932,0.596851472,1,1,353.77,STNWG,1,F,B,1,01101    0    0    0
4.69,0.599589322,0,0,0,STNWG,1,M,E,3,01101    0    0    0
2.62,0.681724846,0,0,0,STNWG,2,F,D,3,01101    0    0    0
0.78,0.599589322,0,0,0,SEDAN,3,F,B,1,01101    0    0    0
2.28,0.317590691,0,0,0,SEDAN,2,F,A,4,01101    0    0    0
1.13,0.145106092,0,0,0,UTE,4,M,A,2,01101    0    0    0
1.24,0.599589322,0,0,0,UTE,4,M,D,1,01101    0    0    0
3.16,0.599589322,0,0,0,RDSTR,2,M,D,1,01101    0    0    0
1.599,0.599589322,0,0,0,HBACK,1,F,C,1,01101    0    0    0
1.23,0.399726215,0,0,0,HDTOP,4,M,A,2,01101    0    0    0
0.46,0.952772074,1,2,670.0499992,HBACK,4,M,A,3,01101    0    0    0
1.67,0.681724846,0,0,0,STNWG,4,M,C,5,01101    0    0    0
1.58,0.262833676,0,0,0,HBACK,2,F,B,1,01101    0    0    0
3.92,0.164271047,0,0,0,UTE,1,F,C,1,01101    0    0    0
1.51,0.262833676,0,0,0,HBACK,1,M,A,5,01101    0    0    0
2.998,0.596851472,0,0,0,SEDAN,1,M,C,4,01101    0    0    0
4.35,0.599589322,0,0,0,STNWG,2,M,D,2,01101    0    0    0
0.54,0.046543463,0,0,0,HBACK,4,F,D,4,01101    0    0    0
0.53,0.205338809,0,0,0,HBACK,4,M,E,5,01101    0    0    0
1.34,0.544832307,0,0,0,SEDAN,3,F,C,5,01101    0    0    0
0.78,0.205338809,0,0,0,HBACK,3,F,D,5,01101    0    0    0
1.09,0.470910335,0,0,0,STNWG,4,F,A,4,01101    0    0    0
1.92,0.205338809,0,0,0,SEDAN,2,F,B,5,01101    0    0    0
0.73,0.205338809,0,0,0,SEDAN,4,F,B,4,01101    0    0    0
1.43,0.205338809,0,0,0,SEDAN,2,M,A,4,01101    0    0    0
1.04,0.205338809,0,0,0,SEDAN,3,F,C,6,01101    0    0    0
0.28,0.205338809,0,0,0,HBACK,4,F,E,6,01101    0    0    0
1.44,0.205338809,0,0,0,SEDAN,3,F,D,5,01101    0    0    0
1.33,0.399726215,0,0,0,SEDAN,2,F,B,2,01101    0    0    0
2.35,0.205338809,0,0,0,TRUCK,2,M,B,4,01101    0    0    0
0.81,0.205338809,0,0,0,STNWG,4,F,C,6,01101    0    0    0
0.36,0.791238878,0,0,0,SEDAN,4,M,B,3,01101    0    0    0
1.78,0.17522245,0,0,0,SEDAN,2,M,D,3,01101    0    0    0
1.97,0.205338809,0,0,0,SEDAN,2,M,B,4,01101    0    0    0
2.67,0.205338809,0,0,0,STNWG,2,F,C,5,01101    0    0    0
2.05,0.024640657,0,0,0,SEDAN,1,F,B,3,01101    0    0    0
2.4,0.205338809,0,0,0,UTE,1,M,C,5,01101    0    0    0
3.78,0.205338809,0,0,0,STNWG,1,F,E,4,01101    0    0    0
0.58,0.205338809,0,0,0,SEDAN,4,F,B,3,01101    0    0    0
1.11,0.205338809,0,0,0,BUS,4,M,A,6,01101    0    0    0
2.099,0.793976728,0,0,0,HBACK,1,M,B,6,01101    0    0    0
0.91,0.793976728,0,0,0,HBACK,3,F,D,5,01101    0    0    0
0.79,0.205338809,0,0,0,SEDAN,4,F,C,3,01101    0    0    0
0.8,0.205338809,0,0,0,HBACK,4,F,C,4,01101    0    0    0
1.67,0.793976728,0,0,0,UTE,3,M,C,3,01101    0    0    0
1.66,0.205338809,0,0,0,SEDAN,3,M,B,4,01101    0    0    0
1.33,0.205338809,0,0,0,STNWG,4,M,F,4,01101    0    0    0
0.58,0.205338809,0,0,0,HBACK,4,F,B,4,01101    0    0    0
1,0.205338809,0,0,0,HBACK,3,M,C,5,01101    0    0    0
1.92,0.049281314,0,0,0,UTE,1,M,A,3,01101    0    0    0
1.77,0.793976728,0,0,0,STNWG,4,M,B,5,01101    0    0    0
1.9,0.295687885,0,0,0,HBACK,1,F,B,4,01101    0    0    0
1.7,0.205338809,0,0,0,SEDAN,2,F,E,4,01101    0    0    0
1.65,0.793976728,0,0,0,STNWG,4,F,E,5,01101    0    0    0
1.2,0.032854209,0,0,0,HBACK,1,M,C,4,01101    0    0    0
0.39,0.596851472,1,1,530,SEDAN,4,M,E,6,01101    0    0    0
1.84,0.205338809,0,0,0,SEDAN,1,F,E,5,01101    0    0    0
2.68,0.082135524,0,0,0,SEDAN,1,F,C,3,01101    0    0    0
0.71,0.205338809,0,0,0,SEDAN,4,F,C,5,01101    0    0    0
0.5,0.205338809,0,0,0,STNWG,4,M,B,4,01101    0    0    0
0.31,0.205338809,0,0,0,HBACK,4,F,A,2,01101    0    0    0
0.46,0.205338809,0,0,0,UTE,4,M,B,4,01101    0    0    0
1.63,0.396988364,0,0,0,HBACK,2,M,C,2,01101    0    0    0
4.2,0.205338809,0,0,0,STNWG,2,M,D,4,01101    0    0    0
0.78,0.205338809,0,0,0,HBACK,3,M,A,1,01101    0    0    0
1.68,0.093086927,0,0,0,HBACK,1,F,B,2,01101    0    0    0
2.78,0.793976728,0,0,0,STNWG,2,F,D,3,01101    0    0    0
3.1,0.205338809,0,0,0,UTE,2,M,D,4,01101    0    0    0
1.38,0.205338809,0,0,0,SEDAN,3,F,A,5,01101    0    0    0
5.236,0.596851472,0,0,0,STNWG,1,F,E,3,01101    0    0    0
0.38,0.793976728,0,0,0,SEDAN,4,F,C,5,01101    0    0    0
0.71,0.205338809,0,0,0,SEDAN,4,F,A,3,01101    0    0    0
1.44,0.216290212,0,0,0,SEDAN,2,F,C,4,01101    0    0    0
0.22,0.999315537,1,1,1457.959999,HBACK,4,F,B,4,01101    0    0    0
0.45,0.205338809,0,0,0,SEDAN,4,F,C,6,01101    0    0    0
0.89,0.205338809,0,0,0,SEDAN,4,F,A,2,01101    0    0    0
0.79,0.205338809,0,0,0,SEDAN,4,F,B,4,01101    0    0    0
2.74,0.205338809,0,0,0,STNWG,1,F,C,3,01101    0    0    0
1.86,0.793976728,0,0,0,HBACK,1,M,C,3,01101    0    0    0
1.9,0.205338809,0,0,0,STNWG,4,F,C,4,01101    0    0    0
1.2,0.205338809,0,0,0,SEDAN,3,F,B,1,01101    0    0    0
1.76,0.205338809,0,0,0,HBACK,1,M,A,3,01101    0    0    0
1.11,0.205338809,0,0,0,SEDAN,4,M,E,4,01101    0    0    0
0.41,0.793976728,0,0,0,HBACK,4,F,B,3,01101    0    0    0
1.59,0.386036961,0,0,0,SEDAN,2,F,B,3,01101    0    0    0
2.92,0.205338809,0,0,0,STNWG,3,M,C,2,01101    0    0    0
1.14,0.205338809,0,0,0,UTE,4,M,E,4,01101    0    0    0
4.56,0.205338809,0,0,0,STNWG,2,F,E,5,01101    0    0    0
1.59,0.599589322,0,0,0,STNWG,4,F,D,4,01101    0    0    0
1.86,0.399726215,0,0,0,SEDAN,1,M,B,4,01101    0    0    0
1.76,0.399726215,0,0,0,HBACK,2,M,D,4,01101    0    0    0
1.42,0.394250513,0,0,0,STNWG,4,M,B,3,01101    0    0    0
3.07,0.602327173,1,1,9371.889984,HBACK,2,M,C,1,01101    0    0    0
2.06,0.999315537,0,0,0,SEDAN,2,M,A,3,01101    0    0    0
3.14,0.739219713,0,0,0,STNWG,3,F,C,2,01101    0    0    0
3.5,0.914442163,1,1,6499.62999,STNWG,2,F,F,3,01101    0    0    0
0.9,0.429842574,0,0,0,HBACK,3,F,C,2,01101    0    0    0
2.68,0.227241615,0,0,0,STNWG,2,M,C,5,01101    0    0    0
0.82,0.399726215,0,0,0,SEDAN,3,M,A,3,01101    0    0    0
1.37,0.03559206,0,0,0,UTE,4,F,D,3,01101    0    0    0
0.36,0.999315537,0,0,0,HBACK,4,F,A,4,01101    0    0    0
1.14,0.399726215,0,0,0,HBACK,2,F,C,2,01101    0    0    0
5.44,0.999315537,0,0,0,SEDAN,2,F,C,2,01101    0    0    0
1.15,0.292950034,0,0,0,SEDAN,2,M,A,3,01101    0    0    0
1.65,0.914442163,0,0,0,SEDAN,2,F,E,2,01101    0    0    0
0.41,0.728268309,0,0,0,SEDAN,4,M,A,4,01101    0    0    0
2.02,0.098562628,0,0,0,SEDAN,2,F,C,4,01101    0    0    0
3.81,0.292950034,0,0,0,STNWG,2,M,C,4,01101    0    0    0
3.11,0.602327173,0,0,0,STNWG,3,M,F,3,01101    0    0    0
4.67,0.292950034,0,0,0,TRUCK,1,M,F,4,01101    0    0    0
0.72,0.292950034,0,0,0,HBACK,3,M,D,3,01101    0    0    0
1.54,0.301163587,0,0,0,SEDAN,2,F,D,3,01101    0    0    0
1.61,0.361396304,0,0,0,HBACK,2,M,E,3,01101    0    0    0
3.46,0.301163587,0,0,0,STNWG,2,M,A,4,01101    0    0    0
0.43,0.914442163,0,0,0,SEDAN,4,M,A,4,01101    0    0    0
2.06,0.739219713,0,0,0,UTE,3,M,F,2,01101    0    0    0
1.04,0.999315537,0,0,0,SEDAN,3,M,C,4,01101    0    0    0
2.44,0.290212183,0,0,0,UTE,2,M,F,4,01101    0    0    0
3.22,0.999315537,0,0,0,UTE,2,M,E,3,01101    0    0    0
5.94,0.292950034,0,0,0,SEDAN,1,F,C,4,01101    0    0    0
1.49,0.161533196,0,0,0,SEDAN,3,M,E,4,01101    0    0    0
4,0.999315537,1,1,867.6999989,STNWG,3,F,F,2,01101    0    0    0
1.1,0.739219713,0,0,0,SEDAN,3,F,C,3,01101    0    0    0
1.63,0.996577687,0,0,0,SEDAN,2,F,A,5,01101    0    0    0
2.09,0.706365503,0,0,0,STNWG,3,F,D,3,01101    0    0    0
2.19,0.898015058,0,0,0,STNWG,2,F,A,3,01101    0    0    0
2.28,0.292950034,0,0,0,SEDAN,4,M,C,4,01101    0    0    0
2.38,0.739219713,1,1,1151.689999,STNWG,3,F,F,3,01101    0    0    0
4.399,0.24366872,0,0,0,STNWG,1,M,C,2,01101    0    0    0
2.13,0.999315537,0,0,0,HBACK,2,M,C,2,01101    0    0    0
2.2,0.739219713,0,0,0,SEDAN,2,F,A,5,01101    0    0    0
0.82,0.914442163,1,1,200,HBACK,4,F,D,4,01101    0    0    0
2.95,0.914442163,1,4,2356.409999,STNWG,3,F,E,5,01101    0    0    0
1.32,0.459958932,0,0,0,SEDAN,3,F,C,3,01101    0    0    0
3.01,0.528405202,0,0,0,STNWG,1,F,D,4,01101    0    0    0
1.19,0.914442163,1,2,9087.829979,UTE,4,M,B,4,01101    0    0    0
0.89,0.292950034,0,0,0,HBACK,3,F,E,5,01101    0    0    0
1.37,0.914442163,0,0,0,HBACK,1,M,C,2,01101    0    0    0
0.77,0.761122519,0,0,0,HBACK,4,M,C,2,01101    0    0    0
6.73,0.292950034,0,0,0,RDSTR,1,M,A,6,01101    0    0    0
5.27,0.292950034,0,0,0,STNWG,2,M,A,3,01101    0    0    0
1.27,0.662559891,0,0,0,HBACK,1,F,A,2,01101    0    0    0
1.35,0.698151951,0,0,0,SEDAN,3,F,C,3,01101    0    0    0
0.41,0.914442163,0,0,0,SEDAN,4,F,A,3,01101    0    0    0
1.47,0.298425736,0,0,0,SEDAN,2,F,C,4,01101    0    0    0
1.399,0.914442163,1,1,406.3099976,HBACK,1,M,A,3,01101    0    0    0
1.53,0.292950034,0,0,0,STNWG,3,M,A,4,01101    0    0    0
2.98,0.290212183,0,0,0,STNWG,1,F,D,5,01101    0    0    0
1.86,0.996577687,0,0,0,SEDAN,2,F,A,2,01101    0    0    0
1.32,0.301163587,0,0,0,SEDAN,3,F,D,4,01101    0    0    0
1.76,0.999315537,0,0,0,HBACK,2,F,D,4,01101    0    0    0
0.99,0.396988364,0,0,0,SEDAN,3,M,B,4,01101    0    0    0
4.62,0.706365503,0,0,0,TRUCK,1,M,D,4,01101    0    0    0
1.73,0.301163587,0,0,0,SEDAN,1,M,C,2,01101    0    0    0
0.73,0.703627652,0,0,0,SEDAN,4,M,A,6,01101    0    0    0
1.39,0.914442163,0,0,0,HBACK,2,F,B,1,01101    0    0    0
1.84,0.224503765,0,0,0,COUPE,4,M,C,5,01101    0    0    0
0.73,0.501026694,0,0,0,HBACK,3,M,A,4,01101    0    0    0
1.549,0.698151951,0,0,0,HBACK,1,F,C,3,01101    0    0    0
1.36,0.073921971,1,1,19099.49994,HBACK,2,M,C,2,01101    0    0    0
1.48,0.908966461,0,0,0,HBACK,1,F,B,1,01101    0    0    0
1.34,0.386036961,0,0,0,HBACK,2,F,C,4,01101    0    0    0
2.32,0.290212183,0,0,0,STNWG,3,F,B,2,01101    0    0    0
2.32,0.301163587,0,0,0,SEDAN,1,M,B,3,01101    0    0    0
5.236,0.895277207,0,0,0,STNWG,1,F,F,3,01101    0    0    0
1.61,0.536618754,0,0,0,HBACK,1,M,C,2,01101    0    0    0
1.54,0.999315537,0,0,0,PANVN,3,M,E,4,01101    0    0    0
1.41,0.999315537,0,0,0,HBACK,2,F,B,5,01101    0    0    0
0.71,0.739219713,0,0,0,HBACK,4,M,C,2,01101    0    0    0
1.07,0.999315537,0,0,0,HBACK,2,F,C,3,01101    0    0    0
3.01,0.301163587,1,1,540.7399998,STNWG,3,M,A,5,01101    0    0    0
0.95,0.298425736,0,0,0,SEDAN,3,M,C,4,01101    0    0    0
2.81,0.914442163,0,0,0,STNWG,3,M,C,3,01101    0    0    0
2.95,0.260095825,0,0,0,HDTOP,2,F,C,3,01101    0    0    0
1.51,0.914442163,0,0,0,HBACK,3,F,B,5,01101    0    0    0
2.63,0.914442163,0,0,0,STNWG,2,F,A,3,01101    0    0    0
1.65,0.703627652,0,0,0,SEDAN,3,F,C,4,01101    0    0    0
1.32,0.739219713,0,0,0,SEDAN,3,F,B,4,01101    0    0    0
1.8,0.914442163,1,1,1336.739998,UTE,4,M,D,4,01101    0    0    0
4.37,0.386036961,0,0,0,STNWG,1,M,D,5,01101    0    0    0
5.32,0.914442163,0,0,0,STNWG,2,F,C,4,01101    0    0    0
1.45,0.254620123,0,0,0,SEDAN,2,F,D,3,01101    0    0    0
2.02,0.06844627,0,0,0,SEDAN,2,F,C,5,01101    0    0    0
0.88,0.396988364,0,0,0,STNWG,4,F,C,4,01101    0    0    0
3.49,0.396988364,0,0,0,SEDAN,4,M,D,3,01101    0    0    0
0.55,0.739219713,0,0,0,HBACK,4,M,C,2,01101    0    0    0
1.43,0.301163587,0,0,0,HBACK,1,F,B,4,01101    0    0    0
1.24,0.292950034,0,0,0,HDTOP,4,F,B,2,01101    0    0    0
1.19,0.698151951,0,0,0,STNWG,4,M,C,4,01101    0    0    0
1.81,0.396988364,0,0,0,STNWG,3,M,C,5,01101    0    0    0
0.75,0.914442163,0,0,0,HDTOP,4,F,F,4,01101    0    0    0
1.67,0.739219713,0,0,0,SEDAN,2,M,B,5,01101    0    0    0
0.98,0.999315537,0,0,0,SEDAN,4,M,D,3,01101    0    0    0
1.57,0.298425736,0,0,0,HDTOP,3,F,B,3,01101    0    0    0
0.74,0.914442163,0,0,0,SEDAN,4,F,A,4,01101    0    0    0
0.89,0.999315537,0,0,0,HBACK,3,F,B,4,01101    0    0    0
0.31,0.292950034,0,0,0,PANVN,4,F,C,4,01101    0    0    0
0.98,0.914442163,0,0,0,SEDAN,3,M,B,5,01101    0    0    0
1.47,0.287474333,0,0,0,SEDAN,2,F,C,5,01101    0    0    0
3.99,0.914442163,0,0,0,STNWG,1,M,E,3,01101    0    0    0
1.13,0.260095825,0,0,0,STNWG,4,M,D,3,01101    0    0    0
1.86,0.991101985,0,0,0,SEDAN,2,F,F,3,01101    0    0    0
0.69,0.698151951,0,0,0,HBACK,4,F,C,5,01101    0    0    0
1.6,0.999315537,0,0,0,STNWG,3,F,D,2,01101    0    0    0
1.37,0.257357974,0,0,0,SEDAN,3,F,D,4,01101    0    0    0
